id,original_language,original_title,Popularity,release_date,title,AVG Rating,Vote Count,Genre,release_year
415086,en,What the Health,6.224,2017-03-16,What the Health,7.5,151,['Other'],2017
430826,en,Casting JonBenet,6.208,2017-04-28,Casting JonBenet,5.7,92,['Other'],2017
355277,zh,Born in China,6.185,2017-04-21,Born in China,7.3,79,['Other'],2017
433252,en,Our Souls at Night,6.18,2017-09-29,Our Souls at Night,6.5,198,"['Romance', 'Drama']",2017
460229,en,Kiss and Kill,6.162,2017-08-08,Kiss and Kill,4.4,8,"['Other', 'Thriller']",2017
382127,en,Manifesto,6.154,2017-05-10,Manifesto,7.4,76,['Drama'],2017
453270,it,A Ciambra,6.152,2018-01-19,The Ciambra,7.5,65,"['Crime', 'Drama']",2018
400637,en,Smartass,6.151,2017-09-12,Smartass,5.8,18,"['Comedy', 'Drama']",2017
457832,zh,逆时营救,6.15,2017-06-30,Reset,6.0,34,"['Action', 'Science Fiction']",2017
438435,en,M.F.A.,6.145,2017-03-13,M.F.A.,6.2,54,['Thriller'],2017
401546,en,The Dinner,6.143,2017-05-05,The Dinner,4.2,148,"['Drama', 'Thriller', 'Other']",2017
385955,en,Where Is Kyra?,6.12,2018-04-06,Where Is Kyra?,6.2,22,['Drama'],2018
527427,en,Enter The Wild,6.079,2017-12-01,Enter The Wild,4.1,19,['Drama'],2017
357424,en,Almost Adults,6.058,2016-10-15,Almost Adults,6.2,102,"['Comedy', 'Drama', 'Romance']",2016
356500,en,Detour,6.03,2017-01-20,Detour,6.5,76,['Thriller'],2017
352490,en,This Beautiful Fantastic,6.026,2017-03-10,This Beautiful Fantastic,7.3,155,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2017
321558,en,The Truth About Lies,6.024,2017-08-01,The Truth About Lies,5.7,10,"['Comedy', 'Romance']",2017
426265,en,Burning Sands,6.019,2017-01-24,Burning Sands,6.2,70,['Drama'],2017
367147,en,Buster's Mal Heart,6.013,2017-04-28,Buster's Mal Heart,6.4,113,"['Other', 'Drama']",2017
393306,en,The Veil,6.0,2017-01-19,The Veil,4.1,44,"['Action', 'Adventure', 'Science Fiction']",2017
474227,en,Inhumans: The First Chapter,5.994,2017-09-01,Inhumans: The First Chapter,5.1,67,"['Science Fiction', 'Action', 'Adventure', 'Other']",2017
352885,en,The Book of Love,5.982,2017-01-13,The Book of Love,6.5,102,['Drama'],2017
364733,en,Blind,5.975,2017-07-14,Blind,5.8,63,"['Drama', 'Romance']",2017
401743,en,The Most Hated Woman in America,5.97,2017-03-14,The Most Hated Woman in America,6.0,82,"['Crime', 'Drama']",2017
405965,en,An Ordinary Man,5.963,2017-10-28,An Ordinary Man,5.9,20,"['Action', 'Drama', 'Other']",2017
368942,en,A Quiet Passion,5.951,2017-07-11,A Quiet Passion,6.3,88,['Drama'],2017
415312,en,The Man from Earth: Holocene,5.926,2017-06-10,The Man from Earth: Holocene,6.1,55,"['Drama', 'Science Fiction']",2017
402582,en,Handsome: A Netflix Mystery Movie,5.923,2017-05-05,Handsome: A Netflix Mystery Movie,5.3,67,['Comedy'],2017
406107,en,Dead Awake,5.907,2017-05-12,Dead Awake,4.9,50,"['Horror', 'Thriller']",2017
450477,en,"Literally, Right Before Aaron",5.904,2017-04-22,"Literally, Right Before Aaron",5.2,43,"['Drama', 'Comedy']",2017
346650,en,Girlfriend's Day,5.894,2017-02-14,Girlfriend's Day,4.7,59,"['Comedy', 'Drama']",2017
438446,en,Mommy Dead and Dearest,5.893,2017-03-11,Mommy Dead and Dearest,7.3,85,"['Crime', 'Other']",2017
466565,de,Hagazussa,5.89,2017-09-22,Hagazussa,5.9,32,"['Horror', 'Drama']",2017
464331,en,Undercover Grandpa,5.882,2017-07-07,Undercover Grandpa,5.7,30,"['Family', 'Comedy']",2017
431112,en,Awakening the Zodiac,5.873,2017-06-09,Awakening the Zodiac,5.0,64,"['Crime', 'Drama', 'Other', 'Thriller', 'Horror']",2017
322517,en,All Summers End,5.87,2017-02-06,All Summers End,6.7,19,['Drama'],2017
364220,en,The Keeping Hours,5.868,2017-06-15,The Keeping Hours,6.6,42,"['Drama', 'Fantasy']",2017
426272,en,Take Me,5.865,2017-05-05,Take Me,5.7,84,"['Comedy', 'Crime']",2017
371865,fr,Ma Loute,5.865,2017-04-21,Slack Bay,5.6,123,['Comedy'],2017
459947,en,Jackals,5.864,2017-09-01,Jackals,5.4,63,"['Horror', 'Thriller', 'Other']",2017
405882,en,Don't Kill It,5.833,2017-03-03,Don't Kill It,5.9,80,"['Fantasy', 'Horror']",2017
453575,ja,クレヨンしんちゃん 襲来！！宇宙人シリリ,5.823,2017-04-30,Crayon Shin-chan: Invasion!! Alien Shiriri,9.0,3,"['Family', 'Animation', 'Comedy']",2017
434119,ko,공조,5.811,2017-02-03,Confidential Assignment,6.7,30,['Action'],2017
403570,en,Red Dog: True Blue,5.795,2017-01-22,Red Dog: True Blue,6.5,40,"['Comedy', 'Drama', 'Family']",2017
450945,en,I Am Heath Ledger,5.785,2017-04-23,I Am Heath Ledger,7.6,109,['Other'],2017
455043,zh,荡寇风云,5.783,2017-06-02,God of War,5.3,34,"['Action', 'Other']",2017
353440,en,Killing Hasselhoff,5.739,2017-08-29,Killing Hasselhoff,4.7,60,['Comedy'],2017
438457,en,The Ballad of Lefty Brown,5.73,2017-12-15,The Ballad of Lefty Brown,6.2,71,['Other'],2017
444513,en,Amy Schumer: The Leather Special,5.728,2017-03-07,Amy Schumer: The Leather Special,4.2,92,['Comedy'],2017
441168,en,From Straight A's to XXX,5.72,2017-02-11,From Straight A's to XXX,5.4,23,['Drama'],2017
457710,en,Empire of the Sharks,5.72,2017-08-05,Empire of the Sharks,4.0,18,"['Science Fiction', 'Action']",2017
464757,en,Nightworld,5.712,2017-10-20,Nightworld,4.5,36,"['Thriller', 'Horror']",2017
451751,en,American Satan,5.707,2017-10-13,American Satan,6.1,55,"['Thriller', 'Drama', 'Other']",2017
435800,zh,西游伏妖篇,5.701,2017-02-03,Journey to the West: The Demons Strike Back,6.5,29,"['Adventure', 'Fantasy', 'Action']",2017
430406,en,Running Wild,5.691,2017-02-10,Running Wild,6.4,26,['Drama'],2017
396398,en,The Meyerowitz Stories (New and Selected),5.689,2017-10-13,The Meyerowitz Stories (New and Selected),6.4,465,"['Comedy', 'Drama']",2017
462723,en,All I Wish,5.688,2017-05-03,All I Wish,5.4,26,"['Comedy', 'Romance']",2017
459159,en,Hotel Transylvania: Puppy!,5.68,2017-07-28,Hotel Transylvania: Puppy!,6.1,54,"['Family', 'Fantasy', 'Animation', 'Comedy']",2017
326382,es,Zama,5.671,2017-09-30,Zama,6.9,50,['Drama'],2017
347882,en,Sleight,5.664,2017-04-28,Sleight,5.3,367,"['Drama', 'Thriller', 'Action', 'Science Fiction']",2017
424600,en,The Immortal Life of Henrietta Lacks,5.66,2017-04-22,The Immortal Life of Henrietta Lacks,6.6,52,"['Drama', 'Other']",2017
462181,en,Palm Swings,5.656,2017-10-03,Palm Swings,5.7,7,"['Comedy', 'Drama', 'Romance']",2017
401065,en,The Axe Murders of Villisca,5.655,2017-01-20,The Axe Murders of Villisca,4.5,34,['Horror'],2017
413778,fr,Paris pieds nus,5.641,2016-09-02,Lost in Paris,6.2,47,['Comedy'],2016
392817,ru,Ученик,5.625,2017-04-21,The Student,6.5,81,['Drama'],2017
472921,en,Skybound,5.613,2017-11-07,Skybound,4.6,16,"['Action', 'Thriller']",2017
421471,en,Flower,5.612,2018-03-16,Flower,6.4,96,"['Drama', 'Comedy']",2018
440424,en,Freak Show,5.589,2018-01-12,Freak Show,7.2,49,"['Comedy', 'Drama']",2018
319337,de,Elser,5.585,2017-06-30,13 Minutes,6.9,136,"['Drama', 'Other']",2017
362202,en,The Crash,5.545,2017-01-13,The Crash,4.6,24,"['Crime', 'Thriller']",2017
472424,en,Gaga: Five Foot Two,5.544,2017-09-22,Gaga: Five Foot Two,7.7,368,"['Other', 'Other']",2017
436973,en,Dead Night,5.524,2018-07-27,Dead Night,4.4,19,['Horror'],2018
462145,en,Mountain,5.489,2017-09-01,Mountain,7.9,25,['Other'],2017
403390,en,Bitter Harvest,5.489,2017-02-24,Bitter Harvest,6.2,42,"['Other', 'Drama', 'Other', 'Romance']",2017
462036,en,The Monster Project,5.484,2017-08-18,The Monster Project,4.7,52,"['Action', 'Horror']",2017
440777,en,Female Fight Club,5.477,2017-08-08,Female Fight Club,5.5,18,"['Drama', 'Action']",2017
464742,en,Mad Genius,5.471,2017-12-09,Mad Genius,6.4,5,['Science Fiction'],2017
390053,en,Crash Pad,5.458,2017-10-27,Crash Pad,6.0,49,"['Comedy', 'Romance', 'Drama']",2017
396616,no,Kongens nei,5.428,2017-01-10,The King's Choice,6.9,52,"['Action', 'Drama', 'Other']",2017
452030,en,Cinderella's Hot Night,5.428,2017-05-30,Cinderella's Hot Night,6.0,55,"['Fantasy', 'Comedy']",2017
376453,en,Operation Avalanche,5.414,2016-09-16,Operation Avalanche,6.3,103,['Thriller'],2016
480623,en,Christmas Getaway,5.411,2017-12-23,Christmas Getaway,6.8,24,"['Romance', 'Other']",2017
438436,en,Most Beautiful Island,5.411,2017-11-03,Most Beautiful Island,5.3,45,"['Drama', 'Thriller', 'Horror']",2017
416691,en,1 Night,5.409,2017-02-10,1 Night,6.4,107,"['Drama', 'Romance']",2017
435880,ko,대립군,5.403,2017-06-16,Warriors of the Dawn,7.5,10,"['Other', 'Adventure', 'Action']",2017
317560,en,Carrie Pilby,5.392,2017-03-31,Carrie Pilby,7.2,163,['Comedy'],2017
443109,en,Oceans Rising,5.369,2017-01-19,Oceans Rising,3.6,37,"['Action', 'Science Fiction']",2017
460276,en,The Song of Sway Lake,5.361,2017-06-21,The Song of Sway Lake,3.5,3,['Drama'],2017
13511,fr,Rawhead Rex,5.357,2017-08-04,Rawhead Rex,5.2,46,['Horror'],2017
463940,en,Locked Up,5.347,2017-06-20,Locked Up,5.5,11,"['Thriller', 'Crime', 'Drama']",2017
494368,en,Dave Chappelle: The Bird Revelation,5.344,2017-12-31,Dave Chappelle: The Bird Revelation,7.9,57,['Comedy'],2017
373209,en,Izzy Gets the F*ck Across Town,5.338,2018-06-22,Izzy Gets the F*ck Across Town,6.1,21,['Comedy'],2018
450509,en,Albion: The Enchanted Stallion,5.334,2016-05-01,Albion: The Enchanted Stallion,6.0,57,"['Fantasy', 'Adventure', 'Comedy', 'Family']",2016
366696,en,The Red Pill,5.329,2016-10-14,The Red Pill,7.7,79,['Other'],2016
419459,en,Landline,5.321,2017-07-21,Landline,6.5,47,"['Comedy', 'Drama']",2017
425751,en,The Hero,5.311,2017-06-09,The Hero,6.2,84,['Drama'],2017
403867,hi,काबिल,5.307,2017-01-27,Kaabil,7.1,68,"['Action', 'Thriller', 'Drama']",2017
456508,en,Chris Brown: Welcome to My Life,5.3,2017-06-08,Chris Brown: Welcome to My Life,6.4,226,['Other'],2017
512926,en,Against The Night,5.3,2017-09-15,Against The Night,5.2,9,"['Horror', 'Thriller', 'Other']",2017
377447,zh,鐵道飛虎,5.283,2017-01-06,Railroad Tigers,6.0,55,"['Action', 'Comedy', 'Other']",2017
